No.;Nama Pemilik;Nama Usaha;NIK;Tgl. Lahir;Jalan;Desa;Sektor;NIB/SKU;Jml. Tenaga Kerja;Kapasitas Produksi/Thn; Omset/Thn ; Aset ;Sosmed;Marketplace;Kepemilikan Lahan
950;Owner-0843;MSME-0004;NIK-0936;BirthDate-0855;Street-0241;Village-0002;Perdagangan;Ada;16;620; Rp171.000.000 ; Rp129.250.000 ;WhatsApp Business;Tokopedia;Sendiri
951;Owner-0844;MSME-0004;NIK-0937;BirthDate-0856;Street-0241;Village-0002;Perdagangan;Ada;12;26; Rp578.500.000 ; Rp1.066.000.000 ;Instagram;Shopee;Sendiri
952;Owner-0845;MSME-0004;NIK-0938;BirthDate-0857;Street-0241;Village-0002;Perdagangan;Ada;57;5627; Rp285.000.000 ; Rp228.000.000 ;Facebook;Shopee;Sendiri
953;Owner-0846;MSME-0004;NIK-0939;BirthDate-0393;Street-0241;Village-0002;Perdagangan;Ada;15;508; Rp70.250.000 ; Rp129.000.000 ;Tidak ada;Tidak ada;Sendiri
954;Owner-0847;MSME-0004;NIK-0940;BirthDate-0858;Street-0241;Village-0002;Perdagangan;Ada;6;29; Rp408.250.000 ; Rp427.500.000 ;Facebook;Tidak ada;Sendiri
955;Owner-0848;MSME-0004;NIK-0941;BirthDate-0859;Street-0241;Village-0002;Perdagangan;Ada;93;7700; Rp465.000.000 ; Rp372.000.000 ;Instagram;Tokopedia;Sendiri
956;Owner-0849;MSME-0004;NIK-0942;BirthDate-0860;Street-0241;Village-0002;Perdagangan;Ada;10;537; Rp75.000.000 ; Rp113.750.000 ;TikTok;TikTok Shop;Sendiri
957;Owner-0850;MSME-0197;NIK-0943;BirthDate-0861;Street-0241;Village-0002;Perdagangan;Ada;9;14; Rp1.023.500.000 ; Rp1.035.000.000 ;Facebook;Tokopedia;Sendiri
958;Owner-0851;MSME-0197;NIK-0944;BirthDate-0862;Street-0241;Village-0002;Perdagangan;Ada;56;8470; Rp280.000.000 ; Rp224.000.000 ;Instagram, Facebook;Shopee;Sendiri
959;Owner-0852;MSME-0395;NIK-0945;BirthDate-0863;Street-0241;Village-0002;Perdagangan;Ada;18;481; Rp154.250.000 ; Rp85.250.000 ;Facebook;Tokopedia;Sendiri
960;Owner-0853;MSME-0004;NIK-0946;BirthDate-0864;Street-0241;Village-0002;Perdagangan;Ada;13;11; Rp1.188.250.000 ; Rp1.036.250.000 ;Facebook;Tidak ada;Sewa
961;Owner-0854;MSME-0396;NIK-0947;BirthDate-0865;Street-0241;Village-0002;Perdagangan;Ada;75;6243; Rp375.000.000 ; Rp300.000.000 ;WhatsApp Business;Tidak ada;Sendiri
962;Owner-0855;MSME-0143;NIK-0948;BirthDate-0229;Street-0241;Village-0002;Perdagangan;Ada;15;667; Rp98.500.000 ; Rp186.500.000 ;WhatsApp Business, Facebook;Shopee;Sendiri
963;Owner-0856;MSME-0061;NIK-0949;BirthDate-0866;Street-0241;Village-0002;Perdagangan;Ada;15;20; Rp608.250.000 ; Rp472.250.000 ;WhatsApp Business;Shopee;Sendiri
964;Owner-0857;MSME-0061;NIK-0950;BirthDate-0867;Street-0241;Village-0002;Perdagangan;Ada;100;6354; Rp500.000.000 ; Rp400.000.000 ;WhatsApp Business;Lazada;Sendiri
965;Owner-0858;MSME-0307;NIK-0951;BirthDate-0868;Street-0241;Village-0002;Perdagangan;Ada;18;610; Rp97.750.000 ; Rp113.000.000 ;Facebook;Tidak ada;Sendiri
966;Owner-0859;MSME-0061;NIK-0952;BirthDate-0869;Street-0241;Village-0002;Perdagangan;Ada;9;25; Rp779.500.000 ; Rp889.500.000 ;Facebook;Shopee;Sendiri
967;Owner-0860;MSME-0397;NIK-0953;BirthDate-0870;Street-0242;Village-0007;Perdagangan;Ada;93;9882; Rp465.000.000 ; Rp372.000.000 ;Facebook;Tidak ada;Sendiri
968;Owner-0861;MSME-0397;NIK-0954;BirthDate-0871;Street-0242;Village-0012;Perdagangan;Ada;18;635; Rp112.500.000 ; Rp55.250.000 ;Facebook;Tidak ada;Sendiri
969;Owner-0493;MSME-0397;NIK-0955;BirthDate-0872;Street-0243;Village-0012;Perdagangan;Ada;13;31; Rp352.750.000 ; Rp338.500.000 ;Facebook;Tidak ada;Sendiri
970;Owner-0862;MSME-0004;NIK-0956;BirthDate-0873;Street-0244;Village-0012;Perdagangan;Ada;69;9076; Rp345.000.000 ; Rp276.000.000 ;Facebook;Tokopedia;Sendiri
971;Owner-0863;MSME-0200;NIK-0957;BirthDate-0874;Street-0245;Village-0012;Perdagangan;Ada;14;458; Rp89.500.000 ; Rp146.750.000 ;Tidak ada;Tidak ada;Sewa
972;Owner-0864;MSME-0298;NIK-0958;BirthDate-0875;Street-0246;Village-0012;Perdagangan;Ada;13;16; Rp745.250.000 ; Rp495.500.000 ;Facebook;Tokopedia;Sendiri
973;Owner-0168;MSME-0398;NIK-0959;BirthDate-0876;Street-0247;Village-0010;Perdagangan;Ada;81;8250; Rp405.000.000 ; Rp324.000.000 ;TikTok;Shopee;Sendiri
974;Owner-0865;MSME-0001;NIK-0960;BirthDate-0877;Street-0247;Village-0007;Makanan dan Minuman;Ada;12;650; Rp132.000.000 ; Rp161.500.000 ;TikTok;Shopee;Sendiri
975;Owner-0866;MSME-0399;NIK-0961;BirthDate-0878;Street-0248;Village-0007;Jasa;Ada;15;33; Rp927.500.000 ; Rp1.085.500.000 ;Facebook;Tidak ada;Sewa
976;Owner-0867;MSME-0193;NIK-0962;BirthDate-0879;Street-0248;Village-0012;Jasa;Ada;59;5903; Rp295.000.000 ; Rp236.000.000 ;Instagram;TikTok Shop, Shopee;Sendiri
977;Owner-0868;MSME-0345;NIK-0963;BirthDate-0880;Street-0248;Village-0012;Jasa;Ada;13;572; Rp154.500.000 ; Rp54.500.000 ;WhatsApp Business;Tidak ada;Sewa
978;Owner-0869;MSME-0193;NIK-0964;BirthDate-0881;Street-0248;Village-0012;Jasa;Ada;5;31; Rp670.250.000 ; Rp374.000.000 ;Instagram;Shopee;Sewa
979;Owner-0870;MSME-0146;NIK-0965;BirthDate-0882;Street-0248;Village-0012;Peternakan;Ada;92;6890; Rp460.000.000 ; Rp368.000.000 ;Facebook;Tidak ada;Sendiri
980;Owner-0871;MSME-0323;NIK-0966;BirthDate-0883;Street-0248;Village-0012;Perikanan;Ada;10;637; Rp92.500.000 ; Rp199.000.000 ;Facebook;Tokopedia;Sendiri
981;Owner-0872;MSME-0323;NIK-0967;BirthDate-0884;Street-0248;Village-0012;Perikanan;Ada;10;27; Rp937.250.000 ; Rp1.163.250.000 ;WhatsApp Business, Facebook;Tokopedia;Sendiri
982;Owner-0873;MSME-0323;NIK-0968;BirthDate-0390;Street-0248;Village-0012;Perikanan;Ada;114;5826; Rp570.000.000 ; Rp456.000.000 ;WhatsApp Business;Lazada;Sendiri
983;Owner-0292;MSME-0400;NIK-0301;BirthDate-0291;Street-0249;Village-0012;Perdagangan;Ada;20;579; Rp123.000.000 ; Rp158.500.000 ;Instagram;Shopee;Sewa
984;Owner-0291;MSME-0401;NIK-0969;BirthDate-0290;Street-0250;Village-0012;Perdagangan;Ada;9;49; Rp380.250.000 ; Rp752.750.000 ;Instagram, TikTok;Shopee, Lazada;Sendiri
985;Owner-0874;MSME-0397;NIK-0970;BirthDate-0885;Street-0250;Village-0012;Perdagangan;Ada;75;6566; Rp375.000.000 ; Rp300.000.000 ;WhatsApp Business;Tidak ada;Sendiri
986;Owner-0875;MSME-0004;NIK-0971;BirthDate-0886;Street-0251;Village-0012;Perdagangan;Ada;14;654; Rp175.000.000 ; Rp151.000.000 ;Instagram;Shopee;Sendiri
987;Owner-0876;MSME-0082;NIK-0972;BirthDate-0887;Street-0252;Village-0012;Perdagangan;Ada;11;18; Rp1.036.000.000 ; Rp730.500.000 ;Facebook;Tidak ada;Sendiri
988;Owner-0877;MSME-0170;NIK-0973;BirthDate-0888;Street-0253;Village-0007;Jasa;Ada;88;7634; Rp440.000.000 ; Rp352.000.000 ;Instagram;Tidak ada;Sewa
989;Owner-0878;MSME-0402;NIK-0974;BirthDate-0889;Street-0253;Village-0007;Perdagangan;Ada;13;456; Rp158.250.000 ; Rp72.000.000 ;Facebook;Shopee;Sendiri
990;Owner-0879;MSME-0143;NIK-0975;BirthDate-0890;Street-0254;Village-0007;Perdagangan;Ada;6;24; Rp1.106.250.000 ; Rp446.000.000 ;Facebook;Tokopedia;Sendiri
991;Owner-0880;MSME-0005;NIK-0976;BirthDate-0891;Street-0254;Village-0007;Makanan dan Minuman;Ada;61;6638; Rp305.000.000 ; Rp244.000.000 ;TikTok;Shopee;Sewa
992;Owner-0881;MSME-0005;NIK-0977;BirthDate-0892;Street-0255;Village-0007;Makanan dan Minuman;Ada;12;476; Rp80.500.000 ; Rp80.250.000 ;Tidak ada;Shopee;Sewa
993;Owner-0882;MSME-0271;NIK-0978;BirthDate-0893;Street-0256;Village-0007;Perdagangan;Ada;15;43; Rp831.750.000 ; Rp463.750.000 ;TikTok;Shopee;Sendiri
994;Owner-0883;MSME-0079;NIK-0979;BirthDate-0894;Street-0257;Village-0003;Industri;Ada;107;8981; Rp535.000.000 ; Rp428.000.000 ;Facebook;Shopee;Sendiri
995;Owner-0884;MSME-0403;NIK-0980;BirthDate-0895;Street-0258;Village-0018;Jasa;Ada;20;687; Rp113.750.000 ; Rp98.750.000 ;Instagram;Tidak ada;Sendiri
996;Owner-0885;MSME-0404;NIK-0981;BirthDate-0834;Street-0259;Village-0015;Jasa;Ada;8;29; Rp356.250.000 ; Rp1.173.250.000 ;TikTok;Shopee;Sendiri
997;Owner-0886;MSME-0405;NIK-0982;BirthDate-0327;Street-0260;Village-0017;Makanan dan Minuman;Ada;52;7744; Rp260.000.000 ; Rp208.000.000 ;Facebook, TikTok;Shopee;Sendiri
998;Owner-0887;MSME-0004;NIK-0983;BirthDate-0896;Street-0261;Village-0009;Perdagangan;Ada;11;425; Rp131.250.000 ; Rp70.750.000 ;Facebook;Tidak ada;Sendiri
999;Owner-0888;MSME-0144;NIK-0984;BirthDate-0897;Street-0262;Village-0009;Pertanian, perkebunan, dan kehutanan;Ada;12;45; Rp1.045.500.000 ; Rp909.500.000 ;Facebook;Tokopedia;Sendiri
1000;Owner-0889;MSME-0406;NIK-0985;BirthDate-0898;Street-0263;Village-0002;Jasa;Ada;87;8169; Rp435.000.000 ; Rp348.000.000 ;Facebook, TikTok;Shopee, Lazada;Sewa
1001;Owner-0890;MSME-0004;NIK-0986;BirthDate-0899;Street-0264;Village-0005;Perdagangan;Ada;19;479; Rp126.750.000 ; Rp117.000.000 ;Facebook;Shopee;Sendiri
1002;Owner-0759;MSME-0345;NIK-0987;BirthDate-0900;Street-0265;Village-0007;Jasa;Ada;7;23; Rp163.000.000 ; Rp32.750.000 ;WhatsApp Business, Instagram;Tidak ada;Sendiri
1003;Owner-0891;MSME-0407;NIK-0988;BirthDate-0901;Street-0266;Village-0013;Industri;Ada;81;7076; Rp405.000.000 ; Rp324.000.000 ;Facebook;Tokopedia;Sendiri
1004;Owner-0892;MSME-0199;NIK-0989;BirthDate-0902;Street-0267;Village-0008;Jasa;Ada;14;474; Rp145.500.000 ; Rp177.500.000 ;WhatsApp Business;Tidak ada;Sendiri
1005;Owner-0893;MSME-0199;NIK-0990;BirthDate-0903;Street-0268;Village-0007;Jasa;Ada;7;27; Rp542.000.000 ; Rp958.250.000 ;Tidak ada;Tidak ada;Sendiri
1006;Owner-0894;MSME-0170;NIK-0991;BirthDate-0904;Street-0269;Village-0011;Jasa;Ada;87;5562; Rp435.000.000 ; Rp348.000.000 ;WhatsApp Business;Tidak ada;Sewa
1007;Owner-0895;MSME-0408;NIK-0992;BirthDate-0905;Street-0270;Village-0005;Jasa;Ada;19;536; Rp89.500.000 ; Rp86.750.000 ;Facebook, WhatsApp Business;Tidak ada;Sendiri
1008;Owner-0896;MSME-0199;NIK-0993;BirthDate-0906;Street-0270;Village-0005;Jasa;Ada;10;13; Rp824.000.000 ; Rp1.120.500.000 ;WhatsApp Business;Tidak ada;Sendiri
1009;Owner-0104;MSME-0199;NIK-0994;BirthDate-0907;Street-0270;Village-0005;Jasa;Ada;64;6006; Rp320.000.000 ; Rp256.000.000 ;Facebook;Tidak ada;Sewa
1010;Owner-0897;MSME-0193;NIK-0995;BirthDate-0649;Street-0270;Village-0005;Jasa;Ada;14;622; Rp82.250.000 ; Rp133.000.000 ;Instagram, TikTok;Shopee, TikTok Shop;Sendiri
1011;Owner-0898;MSME-0004;NIK-0996;BirthDate-0199;Street-0270;Village-0005;Perdagangan;Ada;14;44; Rp716.250.000 ; Rp1.026.750.000 ;WhatsApp Business;Tidak ada;Sendiri
1012;Owner-0899;MSME-0409;NIK-0997;BirthDate-0908;Street-0270;Village-0005;Perdagangan;Ada;114;9320; Rp570.000.000 ; Rp456.000.000 ;Instagram, TikTok;Shopee;Sewa
1013;Owner-0900;MSME-0383;NIK-0998;BirthDate-0909;Street-0270;Village-0005;Jasa;Ada;14;521; Rp77.250.000 ; Rp123.250.000 ;Tidak ada;Shopee;Sendiri
1014;Owner-0901;MSME-0193;NIK-0999;BirthDate-0910;Street-0270;Village-0005;Jasa;Ada;6;22; Rp618.500.000 ; Rp994.500.000 ;TikTok;Shopee, Tokopedia;Sendiri
1015;Owner-0902;MSME-0195;NIK-1000;BirthDate-0911;Street-0270;Village-0005;Jasa;Ada;59;7495; Rp295.000.000 ; Rp236.000.000 ;Facebook;Tidak ada;Sendiri
1016;Owner-0903;MSME-0143;NIK-1001;BirthDate-0912;Street-0270;Village-0005;Perdagangan;Ada;19;620; Rp69.500.000 ; Rp183.250.000 ;Facebook;Lazada;Sendiri
1017;Owner-0904;MSME-0004;NIK-1002;BirthDate-0913;Street-0270;Village-0005;Perdagangan;Ada;10;46; Rp311.500.000 ; Rp356.750.000 ;Instagram;Shopee;Sendiri
1018;Owner-0905;MSME-0410;NIK-1003;BirthDate-0914;Street-0270;Village-0005;Perdagangan;Ada;59;9363; Rp295.000.000 ; Rp236.000.000 ;Facebook;Shopee;Sewa
1019;Owner-0675;MSME-0061;NIK-1004;BirthDate-0915;Street-0270;Village-0005;Perdagangan;Ada;14;557; Rp194.250.000 ; Rp175.250.000 ;Facebook;Shopee;Sendiri
1020;Owner-0906;MSME-0411;NIK-1005;BirthDate-0916;Street-0271;Village-0013;Perdagangan;Ada;14;31; Rp1.059.250.000 ; Rp855.000.000 ;Instagram, TikTok;Shopee;Sewa
1021;Owner-0907;MSME-0194;NIK-1006;BirthDate-0917;Street-0272;Village-0013;Jasa;Ada;75;9017; Rp375.000.000 ; Rp300.000.000 ;WhatsApp Business;Tidak ada;Sendiri
1022;Owner-0908;MSME-0412;NIK-1007;BirthDate-0918;Street-0273;Village-0007;Perdagangan;Ada;19;484; Rp305.500.000 ; Rp183.250.000 ;Instagram;Shopee;Sendiri
1023;Owner-0909;MSME-0413;NIK-1008;BirthDate-0919;Street-0274;Village-0001;Perdagangan;Ada;8;24; Rp462.750.000 ; Rp797.000.000 ;Instagram;Tokopedia;Sewa
1024;Owner-0910;MSME-0086;NIK-1009;BirthDate-0920;Street-0274;Village-0001;Perdagangan;Ada;104;8466; Rp520.000.000 ; Rp416.000.000 ;Facebook;Shopee;Sendiri
1025;Owner-0911;MSME-0004;NIK-1010;BirthDate-0921;Street-0274;Village-0001;Perdagangan;Ada;12;427; Rp670.250.000 ; Rp155.500.000 ;WhatsApp Business;Tokopedia;Sendiri
1026;Owner-0912;MSME-0170;NIK-1011;BirthDate-0922;Street-0274;Village-0001;Jasa;Ada;8;16; Rp356.750.000 ; Rp476.000.000 ;WhatsApp Business;Tidak ada;Sewa
1027;Owner-0912;MSME-0170;NIK-1012;BirthDate-0922;Street-0274;Village-0001;Jasa;Ada;119;5413; Rp356.750.000 ; Rp476.000.000 ;Facebook;Tidak ada;Sendiri
1028;Owner-0913;MSME-0170;NIK-1013;BirthDate-0923;Street-0274;Village-0001;Jasa;Ada;20;598; Rp82.250.000 ; Rp149.250.000 ;Instagram;Tidak ada;Sendiri
1029;Owner-0914;MSME-0323;NIK-1014;BirthDate-0924;Street-0274;Village-0001;Perikanan;Ada;15;30; Rp557.500.000 ; Rp348.500.000 ;Facebook;Shopee;Sendiri
1030;Owner-0915;MSME-0414;NIK-1015;BirthDate-0925;Street-0274;Village-0001;Perdagangan;Ada;58;8007; Rp1.128.250.000 ; Rp536.000.000 ;TikTok;Tokopedia;Sendiri
1031;Owner-0916;MSME-0181;NIK-1016;BirthDate-0926;Street-0274;Village-0001;Perdagangan;Ada;17;427; Rp156.000.000 ; Rp200.250.000 ;WhatsApp Business;Tidak ada;Sendiri
1032;Owner-0910;MSME-0086;NIK-1017;BirthDate-0920;Street-0274;Village-0001;Perdagangan;Ada;11;27; Rp112.850.000 ; Rp32.000.000 ;Facebook;Shopee;Sendiri
1033;Owner-0917;MSME-0415;NIK-1018;BirthDate-0927;Street-0274;Village-0001;Perdagangan;Ada;61;9794; Rp305.000.000 ; Rp244.000.000 ;Instagram;Lazada;Sendiri
1034;Owner-0918;MSME-0199;NIK-1019;BirthDate-0928;Street-0275;Village-0008;Jasa;Ada;17;491; Rp58.000.000 ; Rp168.000.000 ;Facebook;Tidak ada;Sendiri
1035;Owner-0919;MSME-0416;NIK-1020;BirthDate-0929;Street-0275;Village-0008;Perdagangan;Ada;7;46; Rp431.750.000 ; Rp260.000.000 ;Facebook;lazada;Sendiri
1036;Owner-0920;MSME-0200;NIK-1021;BirthDate-0930;Street-0275;Village-0008;Perdagangan;Ada;84;6048; Rp420.000.000 ; Rp336.000.000 ;Facebook;Tidak ada;Sendiri
1037;Owner-0921;MSME-0417;NIK-1022;BirthDate-0931;Street-0275;Village-0008;Perdagangan;Ada;17;606; Rp193.750.000 ; Rp184.750.000 ;Facebook;Tokopedia;Sendiri
1038;Owner-0922;MSME-0418;NIK-1023;BirthDate-0932;Street-0275;Village-0008;Perdagangan;Ada;12;26; Rp1.122.000.000 ; Rp1.067.500.000 ;Instagram, TikTok;Shopee, Tokopedia;Sendiri
1039;Owner-0923;MSME-0419;NIK-1024;BirthDate-0933;Street-0275;Village-0008;Perdagangan;Ada;78;5642; Rp390.000.000 ; Rp312.000.000 ;Tidak ada;Shopee;Sewa
1040;Owner-0924;MSME-0146;NIK-1025;BirthDate-0934;Street-0275;Village-0008;Peternakan;Ada;15;423; Rp149.000.000 ; Rp197.750.000 ;Facebook;Tidak ada;Sendiri
1041;Owner-0925;MSME-0004;NIK-1026;BirthDate-0935;Street-0275;Village-0008;Perdagangan;Ada;6;35; Rp661.000.000 ; Rp382.500.000 ;Tidak ada;Tidak ada;Sendiri
1042;Owner-0926;MSME-0004;NIK-1027;BirthDate-0936;Street-0275;Village-0008;Perdagangan;Ada;99;5773; Rp495.000.000 ; Rp396.000.000 ;Facebook;Shopee;Sendiri
1043;Owner-0927;MSME-0420;NIK-1028;BirthDate-0404;Street-0275;Village-0008;Perdagangan;Ada;11;652; Rp169.500.000 ; Rp156.000.000 ;WhatsApp Business;Tidak ada;Sendiri
1044;Owner-0928;MSME-0421;NIK-1029;BirthDate-0937;Street-0275;Village-0008;Perdagangan;Ada;5;17; Rp644.750.000 ; Rp616.250.000 ;Facebook;Tidak ada;Sendiri
1045;Owner-0929;MSME-0422;NIK-1030;BirthDate-0188;Street-0275;Village-0008;Perdagangan;Ada;54;7757; Rp270.000.000 ; Rp216.000.000 ;Instagram;Tokopedia;Sendiri
1046;Owner-0930;MSME-0422;NIK-1031;BirthDate-0938;Street-0275;Village-0008;Perdagangan;Ada;10;586; Rp138.000.000 ; Rp157.000.000 ;Facebook, TikTok;Tokopedia;Sewa
1047;Owner-0776;MSME-0422;NIK-1032;BirthDate-0939;Street-0275;Village-0008;Perdagangan;Ada;5;23; Rp84.325.000 ; Rp22.500.000 ;Facebook;Lazada;Sendiri
1048;Owner-0931;MSME-0422;NIK-1033;BirthDate-0940;Street-0275;Village-0008;Perdagangan;Ada;115;7554; Rp575.000.000 ; Rp460.000.000 ;Facebook;Lazada;Sewa
1049;Owner-0932;MSME-0200;NIK-1034;BirthDate-0941;Street-0275;Village-0008;Perdagangan;Ada;16;699; Rp170.000.000 ; Rp101.750.000 ;Tidak ada;Tidak ada;Sendiri
1050;Owner-0933;MSME-0200;NIK-1035;BirthDate-0942;Street-0275;Village-0008;Perdagangan;Ada;10;42; Rp398.500.000 ; Rp583.250.000 ;Facebook;Tidak ada;Sendiri
1051;Owner-0934;MSME-0202;NIK-1036;BirthDate-0943;Street-0275;Village-0008;Perdagangan;Ada;71;5933; Rp355.000.000 ; Rp284.000.000 ;Facebook;Tokopedia;Sewa
1052;Owner-0935;MSME-0004;NIK-1037;BirthDate-0944;Street-0276;Village-0003;Perdagangan;Ada;8;531; Rp162.750.000 ; Rp91.750.000 ;Facebook;Shopee;Sendiri
1053;Owner-0936;MSME-0423;NIK-1038;BirthDate-0945;Street-0130;Village-0003;Jasa;Ada;7;30; Rp71.500.000 ; Rp7.800.000 ;WhatsApp Business, Instagram, TikTok;Tidak ada;Sendiri
1054;Owner-0937;MSME-0413;NIK-1039;BirthDate-0116;Street-0277;Village-0009;Perdagangan;Ada;8;5653; Rp130.750.000 ; Rp58.500.000 ;Instagram;Shopee;Sendiri
1055;Owner-0938;MSME-0004;NIK-1040;BirthDate-0946;Street-0054;Village-0003;Perdagangan;Ada;9;506; Rp110.500.000 ; Rp197.750.000 ;WhatsApp Business;Tidak ada;Sendiri
1056;Owner-0939;MSME-0004;NIK-1041;BirthDate-0947;Street-0278;Village-0007;Perdagangan;Ada;7;43; Rp705.250.000 ; Rp609.000.000 ;WhatsApp Business;Tidak ada;Sendiri
